"group","NPB_F18_1_E6_S66","NPB_F15_2_B2_S76","NPB_F12_2_F9_S40","NPB_F7_9_A12_S34","NPB_F13_6_F11_S56","NPB_F1_9_A3_S9","NPB_F13_3_C11_S53","NPB_F17_12_D6_S65","NPB_F13_8_H11_S58","NPB_F9_6_F5_S8","NPB_F15_6_F2_S80","NPB_F10_11_G7_S25","NPB_F18_4_H6_S69","NPB_F12_7_C10_S45","NPB_F14_8_D1_S70","NPB_F7_2_B11_S27","NPB_F2_12_H4_S24","NPB_F6_3_G9_S16","NPB_F9_10_B6_S12","NPB_F11_2_B8_S28","NPB_F13_4_D11_S54","NPB_F18_6_B7_S71","NPB_F2_6_B4_S18","NPB_F14_4_H12_S66","NPB_F2_11_G4_S23","NPB_F1_2_B2_S2","NPB_F14_10_F1_S72","NPB_F17_3_C5_S56","NPB_F7_11_C12_S36","NPB_F16_7_C4_S48","NPB_F9_2_B5_S4","NPB_F12_6_B10_S44","NPB_F5_3_C8_S4","NPB_F13_1_A11_S51","NPB_F6_11_G10_S24","NPB_F8_2_F12_S39","NPB_F16_3_G3_S89","NPB_F9_5_E5_S7","NPB_F15_8_H2_S82","NPB_F15_12_D3_S86","NPB_F6_7_C10_S20","NPB_F11_8_H8_S34","NPB_F4_7_C7_S43","NPB_F17_7_G5_S60","NPB_F14_6_B1_S68","NPB_F8_5_A4_S42","NPB_F13_12_D12_S62","NPB_F16_12_H4_S53","NPB_F8_10_F4_S47","NPB_F1_7_G2_S7","NPB_F9_7_G5_S9","NPB_F16_4_H3_S90","NPB_F8_11_G4_S1","NPB_F7_4_D11_S29","NPB_F12_12_H10_S50","NPB_F13_7_G11_S57","NPB_F17_2_B5_S55","NPB_F15_10_B3_S84","NPB_F12_10_F10_S48","NPB_F3_10_B6_S34","NPB_F2_4_H3_S16","NPB_F13_2_B11_S52","NPB_F14_3_G12_S65","NPB_F10_6_B7_S20","NPB_F2_9_E4_S21","NPB_F1_12_D3_S12","NPB_F16_5_A4_S91","NPB_F5_1_A8_S2","NPB_F15_5_E2_S79","NPB_F8_12_H4_S2","NPB_F8_6_B4_S43","NPB_F9_12_D6_S14","NPB_F15_11_C3_S85","NPB_F5_2_B8_S3","NPB_F10_3_G6_S17","NPB_F3_8_H5_S32","NPB_F4_11_G7_S47","NPB_F8_8_D4_S45","NPB_F8_3_G12_S40","NPB_F10_7_C7_S21","NPB_F5_10_B9_S11","NPB_F13_11_C12_S61","NPB_F5_9_A9_S10","NPB_F2_1_E3_S13","NPB_F4_2_F6_S38","NPB_F9_11_C6_S13","NPB_F5_4_D8_S5","NPB_F4_6_B7_S42","NPB_F8_1_E12_S38","NPB_F6_9_E10_S22","NPB_F11_1_A8_S27","NPB_F6_2_F9_S15","NPB_F3_1_A5_S25","NPB_F6_6_B10_S19","NPB_F4_12_H7_S1","NPB_F17_1_A5_S54","NPB_F1_3_C2_S3","NPB_F10_10_F7_S24","NPB_F12_4_H9_S42","NPB_F13_9_A12_S59","NPB_F12_8_D10_S46","NPB_F3_5_E5_S29","NPB_F17_10_B6_S63","NPB_F1_8_H2_S8","NPB_F2_8_D4_S20","NPB_F15_4_D2_S78","NPB_F1_4_D2_S4","NPB_F11_10_B9_S36","NPB_F6_12_H10_S25","NPB_F15_1_A2_S75","NPB_F2_7_C4_S19","NPB_F14_2_F12_S64","NPB_F2_10_F4_S22","NPB_F8_7_C4_S44","NPB_F1_10_B3_S10","NPB_F4_1_E6_S37","NPB_F17_9_A6_S62","NPB_F4_3_G6_S39","NPB_F16_6_B4_S92","NPB_F3_2_B5_S26","NPB_F18_9_E7_S74","NPB_F14_12_H1_S74","NPB_F11_12_D9_S38","NPB_F15_3_C2_S77","NPB_F10_9_E7_S23","NPB_F11_5_E8_S31","NPB_F13_5_E11_S55","NPB_F3_7_G5_S31","NPB_F18_11_G7_S76","NPB_F6_5_A10_S18","NPB_F17_11_C6_S64","NPB_F14_9_E1_S71","NPB_F15_7_G2_S81","NPB_F3_4_D5_S28","NPB_F12_1_E9_S39","NPB_F10_8_D7_S22","NPB_F12_11_G10_S49","NPB_F16_10_F4_S51","NPB_F16_2_F3_S88","NPB_F7_10_B12_S35","NPB_F7_1_A11_S26","NPB_F11_4_D8_S30","NPB_F9_1_A5_S3","NPB_F11_6_F8_S32","NPB_F2_3_G3_S15","NPB_F14_5_A1_S67","NPB_F6_10_F10_S23","NPB_F4_5_A7_S41","NPB_F18_7_C7_S72","NPB_F1_5_E2_S5","NPB_F18_8_D7_S73","NPB_F3_11_C6_S35","NPB_F1_1_A2_S1","NPB_F10_12_H7_S26","NPB_F7_6_F11_S31","NPB_F17_4_D5_S57","NPB_F14_1_E12_S63","NPB_F5_6_F8_S7","NPB_F11_11_C9_S37","NPB_F3_6_F5_S30","NPB_F14_11_G1_S73","NPB_F4_8_D7_S44","NPB_F10_1_E6_S15","NPB_F2_2_F3_S14","NPB_F17_8_H5_S61","NPB_F16_8_D4_S49","NPB_F12_5_A10_S43","NPB_F7_7_G11_S32","NPB_F11_9_A9_S35","NPB_F5_7_G8_S8","NPB_F4_9_E7_S45","NPB_F12_3_G9_S41","NPB_F8_9_E4_S46","NPB_F4_4_H6_S40","NPB_F18_10_F7_S75","NPB_F18_3_G6_S68","NPB_F17_5_E5_S58","NPB_F9_9_A6_S11","NPB_F1_6_F2_S6","NPB_F10_5_A7_S19","NPB_F6_8_D10_S21","NPB_F8_4_H12_S41","NPB_F6_4_H9_S17","NPB_F16_9_E4_S50","NPB_F16_11_G4_S52","NPB_F3_12_D6_S36","NPB_F5_5_E8_S6","NPB_F15_9_A3_S83","NPB_F5_12_D9_S13","NPB_F12_9_E10_S47","NPB_F3_3_C5_S27","NPB_F6_1_E9_S14","NPB_F18_5_A7_S70","NPB_F14_7_C1_S69","NPB_F9_3_C5_S5","NPB_F4_10_F7_S46","NPB_F3_9_A6_S33","NPB_F11_3_C8_S29","NPB_F10_2_F6_S16","NPB_F7_3_C11_S28","NPB_F18_12_H7_S77","NPB_F2_5_A4_S17","NPB_F7_12_D12_S37","NPB_F5_8_H8_S9","NPB_F11_7_G8_S33","NPB_F13_10_B12_S60","NPB_F9_8_H5_S10","NPB_F18_2_F6_S67","NPB_F1_11_C3_S11","NPB_F7_8_H11_S33","NPB_F17_6_F5_S59","NPB_F9_4_D5_S6","NPB_F5_11_C9_S12","NPB_F16_1_E3_S87","NPB_F7_5_E11_S30","NPB_F10_4_H6_S18"
"VANG",0,0,0,0,0,0,0,0,0,6.03910319317581,0,0,0,0,0,0,26.2063979757817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32006859333232,19.047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36320169281165,0,0,0,0,0,0,0,13.7215795771839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09501045712578,0,0,0,0,0,0,11.5089514066496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VANHB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72513713701305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768551991118955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VANHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23541688775691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47163392955119,0,0,0,0,0,0,7.07236842105263,0,0,0,0.519654058869381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71703173893608,0,0,0,0,0,0,0,0,0,0,0,5.4680562695705,0,0,0,0,0,0,0,4.15551887060967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1361051552158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87612387612388,0,0,0,0,0,4.02216293864149,0,0
"VANRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70242042954102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.703703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05520438263801,0,0,0,0,0,0,0,0,0.732996412175456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VANRD",1.15158494454209,0,0,0,0,0,0,0,0,0,0,0,1.08817410785726,0,0,0,4.03638773420086,0,0,0,0,2.68845732074003,3.11238223418573,0,0,1.10458402369835,0,2.42498823699736,0,0,0,0,0,0,0,0,2.03006693734226,0,0,0,0,0,0,6.8530701754386,0,0,0,1.29913514717345,0,0,0,0,0,0,0,0,1.93798449612403,0,0,0,0,0,0,0,0,0,8.58871754831154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0,0,0,0,3.11742293037755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99131489878025,0,0,0,0,0,0,0,0,0,0,0,2.52371827826331,0,4.80769230769231,0,0,0,0,3.99571887263646,7.79871349689759,0,0,0,0,0,0,0,0,0,3.43666713424043,0,0,0,0,0,0,6.61881234268668,0,0,0,0,0,0,0,0,5.82102519548219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01676625862969,2.16041047799082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83816183816184,2.37142433674226,0,3.08725350210319,0,0,5.33552226554484,0,0
"VANSB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5060898131218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786472670074715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341578662719535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VANSD",1.15158494454209,0,0,0,0,0,0,0,0,0,0,0,1.82429188670187,0,0,0,3.85565395505753,0,0,0,0,5.09391913403375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19466695928893,0,0,0,0,0,0,5.31798245614035,0,0,0,2.00437994135333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90714605019478,0,4.41438902977364,0,0,0,0,0,0,0,0,0,3.55189979903725,0,2.43770314192849,0,0,0,0,2.5151623260792,5.52171685546764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.398620303906,0,0,0,0,0,0,0,0,9.03562119895743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48088414457272,2.85482813163072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3956043956044,0,0,0,0,0,4.39154524933306,0,0
"VANTG",0,0,0,0,0,0,2.29186155285313,0,0,8.07730052087265,0,0,0,0,0,0,37.2914030965721,0,0,0,0,0,12.9542395693136,0,8.31623285451993,0,0,0,0,0,0,6.07852801051421,0,0,0,0,0,0,0,0,6.81518393668474,0,0,0,0,0,1.61234232240524,0,0,0,7.38184258460359,0,0,1.95377299369632,0,9.0602238408243,0,0,1.16340078016288,4.23083432052801,0,2.62961654696024,0,0,3.88359308014324,47.7551020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64501820993306,0,0,0,0,0,1.23143788482434,0,24.3318707618668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5851406962518,0,0,0,0,0,0,0,0,1.16627790736421,0,0,0,0,0,0,0,0,0,3.44222900565045,0,0,0,0,0,0,0,0,0,0,0,0,22.0131530873219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21744627054361,0,0,0.554189673934948,0,0,0,5.21025792624344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VANWB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33052344500573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46599282435091,0,0,0,0.597762659759187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VANWG",0,0,0,0,0,0,0,0,0,3.77443949573488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784441018150342,0,0,0,0,0,0,0.846166864105602,0,0,0,0,0,7.75510204081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71212028728967,0,0,0,0,0,0,0,3.74950139609095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47095359883084,0,0.424004296576872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VANXB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21483249139988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4814814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32173881957602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47492625368732,0,0,0,0,0,0,0,0,0.501523860962154,0,0,0,0.540832882639264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VANXD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813612083908168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438933391857786,0,0,0,0,0,0,0,0,0,0,0.445417764745184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33056772629813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51948051948052,0,0,0,0,0,0,0,0
"VANXYG",0,0,0,0,0,0,0,0,0,1.73624216803805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443426206488803,0,0,0,0.245904158854087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VANYB",0,0,0,0,0,0,0,2.24574911774142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67142901416308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39420155149609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12676056338028,0,0,0,0,0,0,0,0,0,0,0.67474562090092,0,0,0,0,0,0,0,0,0,0,0,0,5.26759376316898,0,0,0,0,0,0,0,0,0,0,0,0,0.711622213999032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VANYD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40546181329371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78316690442225,0,0,0,0,0,0,2.57675438596491,0,0,0,0.779481088304072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84181620793154,0,0,0,0,0,0,0,0,0,0,0,1.26185913913165,0,1.35427952329361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89848046984245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23776223776224,0,0,0,0,0,1.72378411656064,0,0
"VATE",0,1.29407958589453,8.43348091924942,10.8583731161659,0,0,0.233863423760524,0,0,0,0.694946350141769,0,0,6.73536741429245,0,0.691153238546603,0,4.96831233862765,13.6695534046527,7.4673304293715,0,0,0,0,63.5057781617885,72.551087011096,1.16720163408229,0,0,0,0,0,11.86692095783,1.01039260969977,9.38100536057449,0,0,28.8633651551313,0,0,0.916019346328594,0.907269496843458,1.75057175932462,0,0,0,0,0.148472588248395,1.15701354386443,0,0,0,1.37953420433336,0,8.32619076772377,0,0,0,9.7178182813605,0,1.8254989005518,0,0,0,4.69057346043274,0,0,1.50894589351153,0.837370656139721,0.380073299850685,0,0.94818828310193,2.88406075754663,2.57737685248961,0.668507484377271,0,0.317116355276023,1.83955033214103,3.6611913714625,0,0.591798370813897,0,9.06704843712718,0,0.652338117146192,4.39038860872145,7.57388401137628,8.70064844455389,3.37535303437349,2.43923436737739,2.74681905724118,5.59954751131222,0,0.895236932592728,8.65703101475459,0,12.9271379497378,0.467139645557794,69.2270397561989,0,0.435811231478023,0,0,4.77535647027173,16.4951573849879,1.03964048561272,0,0.323996347677535,16.175676105126,0,0,0,0,2.44601299881194,1.73518419647624,14.166402368115,0,3.39431184793483,0,0.698283386674425,0,0,0,1.39261911867104,1.07246273192007,1.97744477058551,0,0.889778667556445,0,8.79571248423708,0,6.06561896884478,0,0,0,2.57599175682638,16.2445851382872,0.874063503389226,0,1.55981409562615,1.92446475823911,0,0,0,163.23674252242,0,14.8080794960057,7.25869100796271,0,0,0,1.25195618153365,0,0,2.81195079086116,0,0,0,0.365388567905182,0,0,7.54727647906832,0,0,0,0,2.55949297662939,3.15056898335371,0.915065302387489,0,3.49989458148851,4.58133245018491,0.279743754720676,0.366155066670735,0,6.7425200168563,0,3.79281193593347,0.634799081052759,0,0,0,12.9332643559234,0,0,56.5476190476191,0,0,5.94916170903191,22.9769315269132,157.726331639375,3.51967648930992,0,0,2.02900280479799,1.65737135641376,0,0,0,10.3581267217631,0,0,2.82359934611384,2.74188294060159,0,0,0,0,1.28452151573539,0.945715906941555,0,2.58352208380521,0,0,3.76516524891926,0
"VATF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17795484727756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANT3-DPRIME",10.4854839687254,0,0,0,0,0,0,0,0,0,0,0,9.24947991678668,0,0,0,0,0.5868085439324,0,0,0,12.5579256429304,0,0,6.69618749324981,0,0,12.740236707807,0,1.96171679942932,0,0,0,0,0,0,1.59113354548447,7.01073985680191,0,0,0,0,0,0,0,0,0,0,0,7.35179102142969,0,5.82638609105278,0,0,0,0,8.49483204134367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47470618293306,0,0,0,0,0,0,0,0,0,0,0.551078046428325,0,0,0,0,0,0,4.77777777777778,3.25438437895498,0,0,0,0,2.71240526525728,0,4.70809792843691,0,0,0,0,0,0,20.0841219768665,0,0,0,0,0,2.27290238076893,0,9.96232198735551,0,0,0,0,0,0,0,0,3.05861416972528,3.09444793255,0,15.9835490956676,0,0,0,0,0,0,0.660007135212272,0,0,0,0,0,0,0,0,0,0,20.199186421658,0,2.51386616655361,0,0,0,0,0,0,0,0,0,0,0,0,11.5314586283633,0.52128583840139,0,0.396112008287882,0,0,0,0,0,0,0,0.323807981866753,0,2.71388832349549,0,0,0,0,0,0,6.29459882810234,1.42741406581536,0,0,0,0,0,0,0,9.39395916237197,0,0,0,0,5.02018424593727,0,0,18.4094256259205,1.34845720631395,0,0,0,0,0,0,0,0,35.1175085864238,0,0,0,0,0
"YBTP",0,0,0,0,0,0,0,0,0,0,0,0,4.57673227716435,0,0,0,0,0,0,0,0,0,14.1318977119785,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8219027762537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5684754521964,0,0,0,0,0,0,0,0,0,27.9783980740452,0,0,0,33.1528591559742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4544962080173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30947947866915,0,21.6432593798765,0,0,0,0,0,0,0,22.3756799506192,0,0,0,0,18.5829366532406,0,0,0,0,0,0,35.0691775557264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9505438128463,0,0
"YBTQ",0,0,0,0,0,0,0,0,0,0,0,0,4.16066570651304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2582025677603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04392764857881,0,0,0,0,0,0,0,0,0,23.749105341922,0,0,0,10.8284506415486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2719393282774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8678053914029,0,11.0590949182441,0,0,0,0,0,0,0,16.12592106786,0,0,0,0,17.2098132552179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1446747383542,0,0
